QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,Coverage,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,Coverage,MCC,NBD,LOC,#Pa,#MC,#AF
"<Method>org.junit.platform.commons.util.ReflectionUtils.private static hasCompatibleSignature( Method, String, Class ): boolean","static hasCompatibleSignature( Method, String, Class ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,15,3,8,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static invokeMethod( Method, Object, Object ): Object","static invokeMethod( Method, Object, Object ): Object",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,8,3,7,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isAbstract( Class ): boolean,static isAbstract( Class ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isAbstract( Member ): boolean,static isAbstract( Member ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isArray( Object ): boolean,static isArray( Object ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static isAssignableTo( Object, Class ): boolean","static isAssignableTo( Object, Class ): boolean",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,10,2,7,1
"<Method>org.junit.platform.commons.util.ReflectionUtils.private static isFieldShadowedByLocalFields( Field, List ): boolean","static isFieldShadowedByLocalFields( Field, List ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isFinal( Class ): boolean,static isFinal( Class ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,3,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isFinal( Member ): boolean,static isFinal( Member ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,3,0
<Method>org.junit.platform.commons.util.ReflectionUtils.static isGeneric( Method ): boolean,static isGeneric( Method ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,5,0
<Method>org.junit.platform.commons.util.ReflectionUtils.private static isGeneric( Type ): boolean,static isGeneric( Type ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isInnerClass( Class ): boolean,static isInnerClass( Class ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static isMethodPresent( Class, Predicate ): boolean","static isMethodPresent( Class, Predicate ): boolean",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,4,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.private static isMethodShadowedBy( Method, Method ): boolean","static isMethodShadowedBy( Method, Method ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,3,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.private static isMethodShadowedByLocalMethods( Method, List ): boolean","static isMethodShadowedByLocalMethods( Method, List ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isMultidimensionalArray( Object ): boolean,static isMultidimensionalArray( Object ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,5,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isNotFinal( Class ): boolean,static isNotFinal( Class ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isNotFinal( Member ): boolean,static isNotFinal( Member ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isNotPrivate( Class ): boolean,static isNotPrivate( Class ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isNotPrivate( Member ): boolean,static isNotPrivate( Member ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isNotStatic( Class ): boolean,static isNotStatic( Class ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isNotStatic( Member ): boolean,static isNotStatic( Member ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isPrivate( Class ): boolean,static isPrivate( Class ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isPrivate( Member ): boolean,static isPrivate( Member ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isPublic( Class ): boolean,static isPublic( Class ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isPublic( Member ): boolean,static isPublic( Member ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,0
<Method>org.junit.platform.commons.util.ReflectionUtils.private static isSearchable( Class ): boolean,static isSearchable( Class ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isStatic( Class ): boolean,static isStatic( Class ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static isStatic( Member ): boolean,static isStatic( Member ): boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.static isWideningConversion( Class, Class ): boolean","static isWideningConversion( Class, Class ): boolean",low,low,low-medium,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,34,2,5,2
"<Method>org.junit.platform.commons.util.ReflectionUtils.private static loadArrayType( ClassLoader, String, int ): Class","static loadArrayType( ClassLoader, String, int ): Class",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,3,5,2
<Method>org.junit.platform.commons.util.ReflectionUtils.public static loadClass( String ): Optional,static loadClass( String ): Optional,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,2,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static loadClass( String, ClassLoader ): Optional","static loadClass( String, ClassLoader ): Optional",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,2,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.private static loadRequiredParameterType( Class, String, String ): Class","static loadRequiredParameterType( Class, String, String ): Class",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,3,2,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static makeAccessible( T ): T,static makeAccessible( T ): T,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,1,2,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static newInstance( Class, Object ): T","static newInstance( Class, Object ): T",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,9,2,10,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static newInstance( Constructor, Object ): T","static newInstance( Constructor, Object ): T",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,2,5,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static parseFullyQualifiedMethodName( String ): String,static parseFullyQualifiedMethodName( String ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,21,1,15,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static readFieldValue( Class, String, T ): Optional","static readFieldValue( Class, String, T ): Optional",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,3,2,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static readFieldValue( Field ): Optional,static readFieldValue( Field ): Optional,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,2,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static readFieldValue( Field, Object ): Optional","static readFieldValue( Field, Object ): Optional",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,2,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static readFieldValues( List, Object ): List","static readFieldValues( List, Object ): List",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static readFieldValues( List, Object, Predicate ): List","static readFieldValues( List, Object, Predicate ): List",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,3,7,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.private static resolveParameterTypes( Class, String, String ): Class","static resolveParameterTypes( Class, String, String ): Class",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,3,6,1
<Method>org.junit.platform.commons.util.ReflectionUtils.public static returnsVoid( Method ): boolean,static returnsVoid( Method ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
<Method>org.junit.platform.commons.util.ReflectionUtils.private static toSortedMutableList( Field ): List,static toSortedMutableList( Field ): List,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,4,0
<Method>org.junit.platform.commons.util.ReflectionUtils.private static toSortedMutableList( Method ): List,static toSortedMutableList( Method ): List,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,4,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static tryToGetMethod( Class, String, Class ): Try","static tryToGetMethod( Class, String, Class ): Try",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,3,3,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static tryToLoadClass( String ): Try,static tryToLoadClass( String ): Try,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static tryToLoadClass( String, ClassLoader ): Try","static tryToLoadClass( String, ClassLoader ): Try",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,29,2,7,2
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static tryToReadFieldValue( Class, String, T ): Try","static tryToReadFieldValue( Class, String, T ): Try",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,3,4,0
<Method>org.junit.platform.commons.util.ReflectionUtils.public static tryToReadFieldValue( Field ): Try,static tryToReadFieldValue( Field ): Try,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,0
"<Method>org.junit.platform.commons.util.ReflectionUtils.public static tryToReadFieldValue( Field, Object ): Try","static tryToReadFieldValue( Field, Object ): Try",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,2,4,0
<Field>org.junit.platform.commons.util.ReflectionUtils->EMPTY_CLASS_ARRAY,static final EMPTY_CLASS_ARRAY : Class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.commons.util.ReflectionUtils->SOURCE_CODE_SYNTAX_ARRAY_PATTERN,static final SOURCE_CODE_SYNTAX_ARRAY_PATTERN : Pattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.commons.util.ReflectionUtils->VM_INTERNAL_OBJECT_ARRAY_PATTERN,static final VM_INTERNAL_OBJECT_ARRAY_PATTERN : Pattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.commons.util.ReflectionUtils->VM_INTERNAL_PRIMITIVE_ARRAY_PATTERN,static final VM_INTERNAL_PRIMITIVE_ARRAY_PATTERN : Pattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.commons.util.ReflectionUtils->classNameToTypeMap,static final classNameToTypeMap : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.commons.util.ReflectionUtils->classpathScanner,static final classpathScanner : ClasspathScanner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.commons.util.ReflectionUtils->logger,static final logger : Logger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.commons.util.ReflectionUtils->noCyclesDetectedCache,static final noCyclesDetectedCache : Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.commons.util.ReflectionUtils->primitiveToWrapperMap,static final primitiveToWrapperMap : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.commons.util.RuntimeUtils,RuntimeUtils,low,low,low,low,2,36,11,1,0,8,24,22,0,0,1,2,0,0,0,0,0,0,,,,,24,,,,,,8,,,,,,,
<Method>org.junit.platform.commons.util.RuntimeUtils.private RuntimeUtils( ): void,RuntimeUtils( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.junit.platform.commons.util.RuntimeUtils.static getInputArguments( ): Optional,static getInputArguments( ): Optional,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,13,0,13,0
<Method>org.junit.platform.commons.util.RuntimeUtils.public static isDebugMode( ): boolean,static isDebugMode( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,8,0,4,0
org.junit.platform.commons.util.StringUtils,StringUtils,low-medium,low,low-medium,low,2,42,31,1,0,29,62,58,0,2,1,11,0,1,0.389,1,0,0,,,,,62,,,,,,29,,,,,,,
<Method>org.junit.platform.commons.util.StringUtils.private StringUtils( ): void,StringUtils( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.junit.platform.commons.util.StringUtils.static compileIsoControlPattern( ): Pattern,static compileIsoControlPattern( ): Pattern,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,0,2,0
<Method>org.junit.platform.commons.util.StringUtils.public static containsIsoControlCharacter( String ): boolean,static containsIsoControlCharacter( String ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
<Method>org.junit.platform.commons.util.StringUtils.public static containsWhitespace( String ): boolean,static containsWhitespace( String ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
<Method>org.junit.platform.commons.util.StringUtils.public static defaultToString( Object ): String,static defaultToString( Object ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,1,4,0
<Method>org.junit.platform.commons.util.StringUtils.public static doesNotContainIsoControlCharacter( String ): boolean,static doesNotContainIsoControlCharacter( String ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
<Method>org.junit.platform.commons.util.StringUtils.public static doesNotContainWhitespace( String ): boolean,static doesNotContainWhitespace( String ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
<Method>org.junit.platform.commons.util.StringUtils.public static isBlank( String ): boolean,static isBlank( String ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
<Method>org.junit.platform.commons.util.StringUtils.public static isNotBlank( String ): boolean,static isNotBlank( String ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
<Method>org.junit.platform.commons.util.StringUtils.public static nullSafeToString( Object ): String,static nullSafeToString( Object ): String,low-medium,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,28,1,17,0
"<Method>org.junit.platform.commons.util.StringUtils.public static replaceIsoControlCharacters( String, String ): String","static replaceIsoControlCharacters( String, String ): String",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,2,3,1
"<Method>org.junit.platform.commons.util.StringUtils.public static replaceWhitespaceCharacters( String, String ): String","static replaceWhitespaceCharacters( String, String ): String",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,2,3,1
<Field>org.junit.platform.commons.util.StringUtils->ISO_CONTROL_PATTERN,static final ISO_CONTROL_PATTERN : Pattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.commons.util.StringUtils->WHITESPACE_PATTERN,static final WHITESPACE_PATTERN : Pattern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.commons.util.ToStringBuilder,ToStringBuilder,low,low,low,low,2,38,8,1,0,7,20,16,2,0,6,0,0,0.5,0.5,0.8,0,0,,,,,20,,,,,,7,,,,,,,
<Method>org.junit.platform.commons.util.ToStringBuilder.public ToStringBuilder( Class ): void,ToStringBuilder( Class ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,2,0
<Method>org.junit.platform.commons.util.ToStringBuilder.public ToStringBuilder( Object ): void,ToStringBuilder( Object ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,3,0
<Method>org.junit.platform.commons.util.ToStringBuilder.public ToStringBuilder( String ): void,ToStringBuilder( String ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,1,1
"<Method>org.junit.platform.commons.util.ToStringBuilder.public append( String, Object ): ToStringBuilder","append( String, Object ): ToStringBuilder",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,2,3,1
<Method>org.junit.platform.commons.util.ToStringBuilder.public toString( ): String,toString( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,2
<Method>org.junit.platform.commons.util.ToStringBuilder.private toString( Object ): String,toString( Object ): String,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,1,0
<Field>org.junit.platform.commons.util.ToStringBuilder->typeName,final typeName : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.commons.util.ToStringBuilder->values,final values : List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.commons.util.UnrecoverableExceptions,UnrecoverableExceptions,low,low,low,low,1,6,1,1,0,3,6,4,0,0,1,1,0,0,0.25,0,0,0,,,,,6,,,,,,3,,,,,,,
<Method>org.junit.platform.commons.util.UnrecoverableExceptions.private UnrecoverableExceptions( ): void,UnrecoverableExceptions( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.junit.platform.commons.util.UnrecoverableExceptions.public static rethrowIfUnrecoverable( Throwable ): void,static rethrowIfUnrecoverable( Throwable ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,1,1,0
<Package>org.junit.platform.console,org.junit.platform.console,low,low,low,low,,,,,,23,84,,,,,,,,,,,,,3,3,0,84,0,2,0,1,0,23,,,,,,,
org.junit.platform.console.ConsoleLauncher,ConsoleLauncher,low-medium,low-medium,low,low,7,52,21,1,0,11,50,45,3,0,4,3,0,0.222,0.571,1,2,0,,,,,50,,,,,,11,,,,,,,
"<Method>org.junit.platform.console.ConsoleLauncher. ConsoleLauncher( CommandLineOptionsParser, PrintWriter, PrintWriter ): void"," ConsoleLauncher( CommandLineOptionsParser, PrintWriter, PrintWriter ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,3,0,3
<Method>org.junit.platform.console.ConsoleLauncher. displayBanner( PrintWriter ): void, displayBanner( PrintWriter ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,3,0
<Method>org.junit.platform.console.ConsoleLauncher. execute( String ): ConsoleLauncherExecutionResult, execute( String ): ConsoleLauncherExecutionResult,low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,17,1,15,11
"<Method>org.junit.platform.console.ConsoleLauncher.private executeTests( CommandLineOptions, PrintWriter ): ConsoleLauncherExecutionResult","executeTests( CommandLineOptions, PrintWriter ): ConsoleLauncherExecutionResult",low,low-medium,low,low,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,9,2,7,3
"<Method>org.junit.platform.console.ConsoleLauncher.public static execute( PrintStream, PrintStream, String ): ConsoleLauncherExecutionResult","static execute( PrintStream, PrintStream, String ): ConsoleLauncherExecutionResult",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,1,0
"<Method>org.junit.platform.console.ConsoleLauncher.public static execute( PrintWriter, PrintWriter, String ): ConsoleLauncherExecutionResult","static execute( PrintWriter, PrintWriter, String ): ConsoleLauncherExecutionResult",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,3,1,0
<Method>org.junit.platform.console.ConsoleLauncher.public static main( String ): void,static main( String ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,3,2
<Field>org.junit.platform.console.ConsoleLauncher->commandLineOptionsParser,final commandLineOptionsParser : CommandLineOptionsParser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.ConsoleLauncher->err,final err : PrintWriter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.ConsoleLauncher->out,final out : PrintWriter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.console.ConsoleLauncherExecutionResult,ConsoleLauncherExecutionResult,low,low,low,low,2,11,5,1,0,10,26,18,2,4,3,4,0,0.9,0.536,1,1,0,,,,,26,,,,,,10,,,,,,,
"<Method>org.junit.platform.console.ConsoleLauncherExecutionResult.private ConsoleLauncherExecutionResult( int, TestExecutionSummary ): void","ConsoleLauncherExecutionResult( int, TestExecutionSummary ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,2
<Method>org.junit.platform.console.ConsoleLauncherExecutionResult.public getExitCode( ): int,getExitCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.junit.platform.console.ConsoleLauncherExecutionResult.public getTestExecutionSummary( ): Optional,getTestExecutionSummary( ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
"<Method>org.junit.platform.console.ConsoleLauncherExecutionResult.public static computeExitCode( TestExecutionSummary, CommandLineOptions ): int","static computeExitCode( TestExecutionSummary, CommandLineOptions ): int",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,2,3,3
<Method>org.junit.platform.console.ConsoleLauncherExecutionResult.static failed( ): ConsoleLauncherExecutionResult,static failed( ): ConsoleLauncherExecutionResult,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
"<Method>org.junit.platform.console.ConsoleLauncherExecutionResult.static forSummary( TestExecutionSummary, CommandLineOptions ): ConsoleLauncherExecutionResult","static forSummary( TestExecutionSummary, CommandLineOptions ): ConsoleLauncherExecutionResult",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,0
<Method>org.junit.platform.console.ConsoleLauncherExecutionResult.static success( ): ConsoleLauncherExecutionResult,static success( ): ConsoleLauncherExecutionResult,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Field>org.junit.platform.console.ConsoleLauncherExecutionResult->exitCode,final exitCode : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.ConsoleLauncherExecutionResult->testExecutionSummary,final testExecutionSummary : TestExecutionSummary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.ConsoleLauncherExecutionResult->FAILED,static final FAILED : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.ConsoleLauncherExecutionResult->NO_TESTS_FOUND,static final NO_TESTS_FOUND : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.ConsoleLauncherExecutionResult->SUCCESS,static final SUCCESS : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.junit.platform.console.ConsoleLauncherExecutionResult->TEST_FAILED,static final TEST_FAILED : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.junit.platform.console.ConsoleLauncherToolProvider,ConsoleLauncherToolProvider,low,low,low,low,2,50,2,1,0,2,8,6,0,0,2,0,0,0,0.333,0,1,0,,,,,8,,,,,,2,,,,,,,
<Method>org.junit.platform.console.ConsoleLauncherToolProvider.public name( ): String,name( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
"<Method>org.junit.platform.console.ConsoleLauncherToolProvider.public run( PrintWriter, PrintWriter, String ): int","run( PrintWriter, PrintWriter, String ): int",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,2,0
<Package>org.junit.platform.console.options,org.junit.platform.console.options,low,low,low-medium,low,,,,,,96,430,,,,,,,,,,,,,6,5,1,430,7,3,0.167,0.3,0.533,96,,,,,,,
org.junit.platform.console.options.AvailableOptions,AvailableOptions,low,low-medium,low-medium,medium-high,7,48,43,1,0,13,202,58,53,1,6,2,0,0.991,0.708,1,0,0,,,,,202,,,,,,13,,,,,,,
